scale_mu,g1,g2,g3,yt,lambda
940220.2752649995,0.4868539224067465,0.6112013210519923,0.8129818014641867,0.6658479025537263,0.0339214930158879
988426.3996128038,0.4870054560347923,0.610977123589814,0.8117763004906292,0.6648887452471538,0.03363973205883663
1039104.104807959,0.4871571275096818,0.6107531613911314,0.8105762014600226,0.6639334480141678,0.0333596151338522
1092380.111510291,0.4873089370648747,0.6105294341074619,0.809381463905903,0.6629819823029709,0.03308113064727275
1148387.637486788,0.4874608849341549,0.6103059413904602,0.8081920477866763,0.6620343198648109,0.03280426712387807
1207266.730725408,0.4876129713516343,0.6100826828919281,0.8070079134798824,0.6610904327498094,0.03252901320523145
1269164.619627999,0.4877651965517553,0.6098596582638216,0.8058290217765548,0.6601502933028618,0.03225535764805056
1334236.081157987,0.4879175607692943,0.6096368671582599,0.8046553338756717,0.6592138741596055,0.03198328932260679
1402643.827863408,0.4880700642393649,0.6094143092275333,0.8034868113786988,0.6582811482424561,0.03171279721115251
1474558.914743029,0.4882227071974208,0.6091919841241109,0.8023234162842212,0.6573520887567093,0.03144387040637551
1550161.166972945,0.4883754898792587,0.6089698915006487,0.8011651109826624,0.6564266691867079,0.03117649810988023
1629639.629563186,0.4885284125210216,0.608748031009997,0.8000118582510896,0.6555048632920728,0.0309106696306952
1713193.04006871,0.488681475359202,0.6085264023052077,0.7988636212481025,0.6545866451039959,0.03064637438380605
1801030.325536807,0.4888346786306445,0.6083050050395421,0.7977203635088055,0.6536719889215941,0.03038360188871369
1893371.124933548,0.4889880225725489,0.6080838388664774,0.7965820489398596,0.6527608693083234,0.03012234176801715
1990446.338355599,0.4891415074224732,0.6078629034397143,0.7954486418146151,0.6518532610884525,0.02986258374602047
2092498.704400734,0.4892951334183367,0.6076421984131832,0.7943201067683209,0.6509491393435926,0.02960431764736324
2199783.407140771,0.4894489007984227,0.6074217234410518,0.7931964087934115,0.6500484794092846,0.02934753339567435
2312568.714214666,0.4896028098013815,0.6072014781777311,0.792077513234868,0.6491512568716421,0.02909222101224837
2431136.647637346,0.4897568606662333,0.6069814622778817,0.790963385785653,0.648257447564048,0.02883837061474423
2555783.689001646,0.4899110536323709,0.6067616753964209,0.7898539924822177,0.6473670275639051,0.0285859724159057
2686821.520836722,0.4900653889395629,0.6065421171885281,0.7887492997000803,0.6464799731894381,0.02833501672230318
2824577.805976719,0.4902198668279563,0.6063227873096515,0.7876492741494732,0.6455962609965482,0.0280854939330965
2969397.006888532,0.4903744875380792,0.6061036854155136,0.7865538828710587,0.6447158677757172,0.02783739453881827
3121641.247007393,0.4905292513108439,0.6058848111621173,0.785463093231712,0.6438387705489609,0.02759070912017727
3281691.216234083,0.4906841583875496,0.6056661642057516,0.7843768729203699,0.6429649465668315,0.02734542834688168
3449947.122857975,0.4908392090098851,0.6054477442029971,0.7832951899439434,0.6420943733054674,0.0271015429764816
